id,city,city_aka,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,channel
6457,Huntsville,[],AL,United States,USA,North America,34.729339,-86.58599,0.0,215006,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[n4JYpAK7SWY],[[0]],[[50]],[[1581]],[0],[12112024],[UCNUsndmoH9CCloc4Y7ACLKA]
6458,Bridgeport,[],CT,United States,USA,North America,41.179171,-73.188854,0.0,147629,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[dshDk0uuXLw],[[0]],[[11]],[[1907]],[0],[13092024],[UCNUsndmoH9CCloc4Y7ACLKA]
6459,Oxford,[],OH,United States,USA,North America,39.509868,-84.742524,0.0,22104,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[5KR19uPNNFU],[[0]],[[12]],[[2980]],[0],[20052024],[UCNUsndmoH9CCloc4Y7ACLKA]
6460,Tulsa,[],OK,United States,USA,North America,36.154786,-95.990466,0.0,413066,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[qwH-NKRDmAQ],[[0]],[[11]],[[2383]],[0],[28032024],[UCNUsndmoH9CCloc4Y7ACLKA]
6461,Topeka,[],KS,United States,USA,North America,39.048386,-95.678221,0.0,125963,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[YRBZ2MTRwIM],[[0]],[[11]],[[1345]],[0],[11032024],[UCNUsndmoH9CCloc4Y7ACLKA]
6462,Fort Wayne,[],IN,United States,USA,North America,41.079481,-85.138031,0.0,260326,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[XJQOr6B2NBA],[[0]],[[0]],[[2526]],[0],[26022024],[UCNUsndmoH9CCloc4Y7ACLKA]
6463,Des Moines,[],IA,United States,USA,North America,41.586432,-93.624458,0.0,214133,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[xwzVKJkVsg8],[[0]],[[16]],[[2145]],[0],[5012024],[UCNUsndmoH9CCloc4Y7ACLKA]
6464,Madison,[],WI,United States,USA,North America,43.074656,-89.384426,0.0,280305,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[aAL_yPof2TE],[[0]],[[11]],[[1690]],[0],[5122023],[UCNUsndmoH9CCloc4Y7ACLKA]
6465,Cedar Rapids,[],IA,United States,USA,North America,41.975444,-91.670789,0.0,130405,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[5LcEBsKIZS8],[[0]],[[15]],[[1411]],[0],[20112023],[UCNUsndmoH9CCloc4Y7ACLKA]
6466,Waco,[],TX,United States,USA,North America,31.548112,-97.147649,0.0,132356,340110988,12.7,0.0,170.0,38.5,41.4,0.0,[VZA19aP0veU],[[0]],[[17]],[[2317]],[0],[15122022],[UCNUsndmoH9CCloc4Y7ACLKA]
6469,Balatonfenyves,[],,Hungary,HUN,Europe,46.7176727,17.4945314,0.0,1885,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[rcR48LWFn9o],[[0]],[[3266]],[[3418]],[0],[1012023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6470,Fonyód,[Fonyod],,Hungary,HUN,Europe,46.7467521,17.54946,0.0,5199,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[rcR48LWFn9o],[[0]],[[4195]],[[4435]],[0],[1012023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6471,Balatonboglár,[Balatonboglar],,Hungary,HUN,Europe,46.7785372,17.6553331,0.0,5964,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[rcR48LWFn9o],[[0]],[[4541]],[[5173]],[0],[1012023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6472,Balatonszemes,[],,Hungary,HUN,Europe,46.806042,17.7789908,0.0,1710,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[rcR48LWFn9o],[[0]],[[5390]],[[5506]],[0],[1012023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6473,Balatonőszöd,[Balatonoszod],,Hungary,HUN,Europe,46.8069464,17.8002219,0.0,491,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[rcR48LWFn9o],[[0]],[[5507]],[[5628]],[0],[1012023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6474,Ploče,[Ploce],,Croatia,HRV,Europe,43.0524293,17.4360676,0.0,8220,3866233,7.9,98.15,174.0,44.8,29.7,0.0,"[0oCXSUEl6Fk,PDxPavXK8W0]","[[0],[0]]","[[0],[2261]]","[[180],[2516]]","[0,0]","[9092023,9052024]","[UCKPKkECp7Ad_GjQ8MFm1nXg,UCKPKkECp7Ad_GjQ8MFm1nXg]"
6475,Kupirovo,[],,Croatia,HRV,Europe,44.3216913,16.1095579,0.0,28,3866233,7.9,98.15,174.0,44.8,29.7,0.0,[0qwgwDpPNoU],[[0]],[[10]],[[40]],[0],[30092023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6476,Srb,[],,Croatia,HRV,Europe,44.3643179,16.1240992,0.0,301,3866233,7.9,98.15,174.0,44.8,29.7,0.0,[0qwgwDpPNoU],[[0]],[[288]],[[477]],[0],[30092023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6477,Nebljusi,[],,Croatia,HRV,Europe,44.6631006,15.9442275,0.0,111,3866233,7.9,98.15,174.0,44.8,29.7,0.0,[0qwgwDpPNoU],[[0]],[[2939]],[[3092]],[0],[30092023],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6478,Slano,[],,Croatia,HRV,Europe,42.7875595,17.8897857,0.0,577,3866233,7.9,98.15,174.0,44.8,29.7,0.0,[PDxPavXK8W0],[[0]],[[21]],[[88]],[0],[9052024],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6479,Rogotin,[],,Croatia,HRV,Europe,43.0465342,17.4755735,0.0,574,3866233,7.9,98.15,174.0,44.8,29.7,0.0,[PDxPavXK8W0],[[0]],[[1829]],[[1903]],[0],[9052024],[UCKPKkECp7Ad_GjQ8MFm1nXg]
6480,Zalaegerszeg,[],,Hungary,HUN,Europe,46.8415803,16.8456316,0.0,61898,9539502,7.7,98.86,170.0,44.5,29.6,0.0,[k-jmKra6GBc],[[0]],[[0]],[[589]],[0],[18012024],[UCKPKkECp7Ad_GjQ8MFm1nXg]
