id,city,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,channel
1494,Santa Cruz,CA,United States,USA,North America,36.971838,-122.026499,0.0,64220.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[-P-HhgcU2pI,l72z2l_1h9A,EVkt_5s7uMo,qW7DcJZa_N0,Wm2DKndjEHc]","[[0],[0],[0],[0],[0]]","[[8060],[7645],[8],[8],[0]]","[[8574],[8284],[944],[537],[997]]","[0,0,0,0,0]","[22092024,23072020,31052021,6022021,17082020]","[30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCoQLymKupvDo7QJbryaeDiA,UC3Au_dJEQdVd4sEgVkI_eJQ,UCk0xpfrrpSZJF1qJtIun4hg]"
1495,Napa,CA,United States,USA,North America,38.29317,-122.286093,0.0,80434.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[hUnUGYfxJx8,SKKrOTCn4jU,fZqP89ro0ro,BQjavqQqi-0]","[[0],[0],[0],[0]]","[[116],[5990],[22],[4298]]","[[737],[6446],[427],[4633]]","[0,0,0,0]","[19092024,15092024,4082020,3072020]","[30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1496,Calistoga,CA,United States,USA,North America,38.5787966,-122.579705,0.0,5330.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[hUnUGYfxJx8,fZqP89ro0ro]","[[0],[0]]","[[3679],[2190]]","[[4193],[2610]]","[0,0]","[19092024,4082020]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1497,Charlotte,NC,United States,USA,North America,35.2272086,-80.8430827,0.0,874579.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[1VTHLqwj3B8,9d_NEyixBYQ,NLuJ5_7-d_A]","[[0],[0],[0]]","[[340],[11],[0]]","[[1878],[2660],[2230]]","[0,0,0]","[21082024,2062020,11072015]","[30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1498,Aspen,CO,United States,USA,North America,39.1911128,-106.82356,0.0,48759.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[YuqSAPMwQYU,shP1PLHY_6o]","[[1],[0]]","[[170],[160]]","[[1277],[1630]]","[0,0]","[17042024,26012021]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1499,Frisco,CO,United States,USA,North America,39.5744299,-106.0975196,0.0,2913.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[XbkHUJc2TvU,ZluHUNIw8-o]","[[0],[0]]","[[1920],[1160]]","[[2063],[1405]]","[0,0]","[5042024,19012021]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1500,Vail,CO,United States,USA,North America,39.6438028,-106.3888231,0.0,5461.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[XbkHUJc2TvU,ZluHUNIw8-o,ZKEJ39YRVR8]","[[0],[0],[0]]","[[3450],[3500],[5]]","[[3668],[4211],[1143]]","[0,0,0]","[5042024,19012021,4032024]","[30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCzgT31gAT2UnEvKCppv9xPg]"
1501,Detroit,MI,United States,USA,North America,42.3315509,-83.0466403,0.0,677116.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[sv8WNIh-_w8,jhfGDbwL5MM,PXqxzSgdyzU,GLZcBdEgfUk,PMv1KWDkXE4,44Z4T_wRVmM,at_PYHSMu2E,1ICEZAO-lqw,Mpe768joUWg,7D9CcOhcrug,c_maxady0mE,9mEztd_INtw,JN8Lp7TuiAQ,6cttWd9ObEc,Qho6o_XpbXc,lZSK4x1YCK8,erfgXoIKdoQ,25h2TGZU1PE,rf0SbEISdTU,FPxsYnDJrP4,WwhkUjj8bgw,U18Cd_kpCoI,dnIYUd_MlME,XZ_4VhYcj18,i45wYRFbbiQ,plHizhjnS3I,_NMjO-t2Z3Q,F3vFJ73ZDDc,z4SK22SoNy0,ecIIsu9QBTg,SpkVeWAAZnc,DPxSAzt2a6k,GKcQwBCpCrY,Gc2jCCDMJnc,-B2YxdD7zjE,q6znzTr7t4A,WS23TlVv6qw,ceK3wGz4ZE0,fWJUc2cV6oA,OuMk9dNnwq8,j6z57mRqrAE,iT0hqMkkSuw,G_rzQ8dh8xc,gDjEmhVeBec,h51Hkp4Gk2I]","[[0],[0],[0],[0],[0],[1],[0],[0],[1,1,1,1,1,1,1,1],[0],[1],[0],[1,0],[0],[0,0,0,0],[0],[1],[0,0],[1],[0],[0,1],[0],[0],[0,0],[0,0,0,0],[0,0,0],[0],[1],[0],[0,0],[0,0,0],[0,0,0],[0,0,0],[0,1,1],[0,0],[0,0],[0,0],[0,0],[0],[0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0],[0],[0],[0]]","[[70],[64],[0],[22],[22],[22],[0],[0],[20,20,240,550,615,754,1025,1122],[65],[25],[37],[95,1771],[50],[0,216,235,780],[0],[0],[0,1850],[5],[5],[33,1074],[140],[89],[25,1700],[0,450,548,844],[0,2645,3300],[0],[0],[24],[0,1352],[13,900,1420],[0,1670,2268],[9,340,650],[30,888,2320],[0,1780],[11,2577],[0,775],[0,530],[16340],[187,649,1110,1375,1720,2415,3430],[263,820,1340,3008,3423,4055,4513,5042],[10,1038],[5],[0],[35]]","[[3578],[1830],[2136],[3086],[3869],[2046],[2703],[572],[1385,233,518,608,747,1022,1120,1385],[2135],[2105],[2024],[1770,1935],[1874],[208,224,249,960],[3471],[1857],[1500,2100],[3930],[1600],[1073,2345],[2915],[5270],[1273,1800],[265,530,738,1482],[2280,3088,3440],[1943],[480],[1209],[423,1790],[760,1170,1650],[970,2080,2410],[190,572,1244],[850,1195,3170],[725,5723],[595,3370],[170,1278],[286,3120],[16615],[325,774,1124,1497,1938,2750,4650],[550,939,2916,3095,3543,4192,4641,5311],[516,1328],[1335],[1483],[2828]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[19092023,8092023,8082023,6082023,4082023,26062019,22072016,11072016,25062021,3072021,26102021,15052021,17112021,4012022,9072024,15052022,5082022,16102016,8062024,17052021,19072021,14082020,30102021,8072016,14112016,19112016,2052022,10122021,18082018,17072018,22082020,8082019,19032020,25042020,19082018,21062021,5042019,9072023,21102024,23102024,23102024,28082019,6042019,5042017,26012021]","[30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCJmOwYJ6tX901bRH9I4DKbQ,UCJmOwYJ6tX901bRH9I4DKbQ,UCJmOwYJ6tX901bRH9I4DKbQ,UCp2vfC8xaoUDB0_si0OIJvA,UCp2vfC8xaoUDB0_si0OIJvA,UCp2vfC8xaoUDB0_si0OIJvA,UCiywm3o1yCHzRpA5OtBZJ0Q,UCtdDVpQFfBUPUZswByl3kJw,UCJmOwYJ6tX901bRH9I4DKbQ,UCUYO-nNtIvde0Ed8p7SeqaA,UCtdDVpQFfBUPUZswByl3kJw,UCJmOwYJ6tX901bRH9I4DKbQ,UCJmOwYJ6tX901bRH9I4DKbQ,UCbclyj_CkiIRo-d6E_pTsnw,UChcPPozD-LOPyLt3La41yCA,UCbclyj_CkiIRo-d6E_pTsnw,UCUYO-nNtIvde0Ed8p7SeqaA,UCUYO-nNtIvde0Ed8p7SeqaA,UCZXEfx21h0k02RZwTPgNn7g,UCRlU4Uv6ZgrIFiz_nghvkjQ,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCZmohFzCdAAlAcHZgI0x-vw,UCbclyj_CkiIRo-d6E_pTsnw,UCfuzEowAWDP1iqVN4Eb97og,UC6cQrbnMQU_a78Hrm3RmYVw,UC6cQrbnMQU_a78Hrm3RmYVw,UC6cQrbnMQU_a78Hrm3RmYVw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCbclyj_CkiIRo-d6E_pTsnw,UCXIupuXxw8LeL3VXBDBbVlw]"
1502,Cleveland,OH,United States,USA,North America,41.4996574,-81.6936772,0.0,388072.0,329484123.0,12.7,0.0,170.0,38.5,41.4,10.0,"[qG5zAi_IBx0,teB2AfB0Fzk,LNMfiVLsOjU,o_H7k6mHo8k,ibOZhisa9vQ]","[[0],[0],[0],[0],[0,0]]","[[90],[0],[0],[0],[84,706]]","[[4506],[489],[623],[427],[695,1802]]","[0,0,0,0,0]","[15092023,23092016,23092016,2082016,17062023]","[30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCIjkPBucOBZSNc-eWwYR5sQ]"
1503,Cheshire,OR,United States,USA,North America,44.1895913,-123.2856475,0.0,29443.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[d_4IkRByDtM],[[0]],[[19]],[[710]],[0],[02092023],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1504,Niagara Falls,ON,Canada,CAN,North America,43.1065603,-79.0639039,0.0,82000.0,38005238.0,5.3,0.0,172.0,42.4,33.3,0.0,"[ixZqi82EWsM,RoIlJ6pbfTc]","[[0],[0]]","[[17],[0]]","[[2627],[300]]","[0,0]","[31082023,26092016]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1505,Gary,IN,United States,USA,North America,41.6020962,-87.3370646,0.0,77156.0,329484123.0,12.7,0.0,170.0,38.5,41.4,12.7,[A0F1ZKqmavc],[[0]],[[21]],[[800]],[0],[14082023],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1506,Indianapolis,IN,United States,USA,North America,39.7683331,-86.1583502,0.0,887642.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[TFzCuwg01Bo],[[0]],[[18]],[[2058]],[0],[12082023],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1507,Alpine,WY,United States,USA,North America,43.1636455,-111.0178761,0.0,10235.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[JaLhmuzNmms],[[0]],[[21]],[[200]],[0],[22112022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1508,Menaggio,,Italy,ITA,Europe,46.0197842,9.2389513,0.0,3178.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[GfNrMYXygM4],[[0]],[[25]],[[110]],[0],[16082022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1509,Azzano,,Italy,ITA,Europe,45.981391833863,9.20718976657718,0.0,12320.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[GfNrMYXygM4],[[0]],[[234]],[[1309]],[0],[16082022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1510,Colonno,,Italy,ITA,Europe,45.9576023,9.1555714,0.0,529.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[GfNrMYXygM4],[[0]],[[1381]],[[1600]],[0],[16082022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1511,Argegno,,Italy,ITA,Europe,45.9432736,9.1281646,0.0,612.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[GfNrMYXygM4],[[0]],[[1680]],[[1945]],[0],[16082022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1512,Carate Urio,,Italy,ITA,Europe,45.8805196,9.1104957,0.0,1216.0,59554023.0,5.3,99.0,168.0,48.1,35.9,15.79,[GfNrMYXygM4],[[0]],[[2048]],[[2280]],[0],[16082022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1513,Como,,Italy,ITA,Europe,45.811333,9.082602,0.0,84808.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,"[GfNrMYXygM4,9IoroeGhXtg]","[[0],[0]]","[[2335],[1950]]","[[3056],[3708]]","[0,0]","[16082022,12082022]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1514,Davos,GR,Switzerland,CHE,Europe,46.796198,9.8236892,0.0,10898.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[QCoGA2DYLjU],[[0]],[[19]],[[1350]],[0],[11072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1515,Chiavenna,,Italy,ITA,Europe,46.3197862,9.3984945,0.0,7239.0,59554023.0,5.3,99.0,168.0,48.1,35.9,32.43,[H9_Rau0GI38],[[0]],[[17]],[[460]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1516,Santa Croce,,Italy,ITA,Europe,46.3255202398109,9.45836539290483,0.0,238.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[H9_Rau0GI38],[[0]],[[502]],[[537]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1517,Villa di Chiavenna,,Italy,ITA,Europe,46.3310232,9.4894492,0.0,1116.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[H9_Rau0GI38],[[0]],[[620]],[[827]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1518,Stampa,GR,Switzerland,CHE,Europe,46.3433069,9.590643,0.0,588.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[H9_Rau0GI38],[[0]],[[1182]],[[1274]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1519,Bregaglia,GR,Switzerland,CHE,Europe,46.3397476,9.554937,0.0,0.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[H9_Rau0GI38],[[0]],[[1354]],[[1420]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1520,Casaccia,GR,Switzerland,CHE,Europe,46.3910938,9.6661855,0.0,68.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[H9_Rau0GI38],[[0]],[[1875]],[[1928]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1521,Maloja,GR,Switzerland,CHE,Europe,46.4011666599765,9.69538507690878,0.0,310.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[H9_Rau0GI38],[[0]],[[2371]],[[2502]],[0],[07072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1522,Stechelberg,BE,Switzerland,CHE,Europe,46.5450161,7.9021989,0.0,255.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[lCQK_Kyiw-Q],[[0]],[[21]],[[155]],[0],[02072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1523,Lauterbrunnen,BE,Switzerland,CHE,Europe,46.5939043,7.9078016,0.0,2646.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[lCQK_Kyiw-Q],[[0]],[[448]],[[655]],[0],[02072022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1524,Dorchester,,United Kingdom,GBR,Europe,50.7132064,-2.4371229,0.0,16879.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[28]],[[330]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1525,Portesham,,United Kingdom,GBR,Europe,50.6712127743201,-2.5632615681992,0.0,566.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[975]],[[1120]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1526,Abbotsbury,,United Kingdom,GBR,Europe,50.665474326585105,-2.59996884633223,0.0,451.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[1211]],[[1380]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1527,Burton Bradstock,,United Kingdom,GBR,Europe,50.703851,-2.728207,0.0,682.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[1912]],[[2064]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1528,Bridport,,United Kingdom,GBR,Europe,50.733785,-2.7589005,0.0,13737.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[2146]],[[2288]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1529,Chideock,,United Kingdom,GBR,Europe,50.7324097,-2.8190687,0.0,686.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[2387]],[[2587]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1530,Morcombelake,,United Kingdom,GBR,Europe,50.7443493,-2.8507663,0.0,372.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[2625]],[[2704]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1531,Lyme Regis,,United Kingdom,GBR,Europe,50.7252897,-2.934559,0.0,4712.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[JjqRxVV5X7Q],[[0]],[[3099]],[[3515]],[0],[29042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1532,Ystradgynlais,,United Kingdom,GBR,Europe,51.777311,-3.758499,0.0,8270.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[zPy-FU-sIXc],[[0]],[[22]],[[506]],[0],[20042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1533,Brynamman,,United Kingdom,GBR,Europe,51.8121781,-3.8677246,0.0,5693.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[zPy-FU-sIXc],[[0]],[[572]],[[872]],[0],[20042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1534,Llangadog,,United Kingdom,GBR,Europe,51.9379682,-3.8837633,0.0,650.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[zPy-FU-sIXc],[[0]],[[2228]],[[2465]],[0],[20042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1535,Ballycastle,,United Kingdom,GBR,Europe,55.2006882,-6.250282,0.0,5566.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,"[zS1atkG3glE,5Y33yKlXMos]","[[0],[0]]","[[2090],[24]]","[[2520],[268]]","[0,0]","[16042022,4042022]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1536,Enniskerry,,Ireland,IRL,Europe,53.1927323,-6.1703572,0.0,1889.0,4994724.0,3.1,0.0,172.0,39.8,31.4,0.0,[LDyqhnCamok],[[0]],[[23]],[[222]],[0],[07042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1537,Ballintoy,,United Kingdom,GBR,Europe,55.2367811,-6.3593257,0.0,150.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[5Y33yKlXMos],[[0]],[[940]],[[1010]],[0],[04042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1538,Dunseverick,,United Kingdom,GBR,Europe,55.2359734,-6.4385888,0.0,715.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[5Y33yKlXMos],"[[0,0]]","[[1330,1668]]","[[1469,1780]]",[0],[4042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1539,Bushmills,,United Kingdom,GBR,Europe,55.2059909,-6.5234165,0.0,1309.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[5Y33yKlXMos],[[0]],[[1920]],[[2340]],[0],[04042022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1540,Belfast,,United Kingdom,GBR,Europe,54.5975804,-5.9277097,0.0,345418.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[i60ikmOuwTY],[[0]],[[26]],[[2766]],[0],[30032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1541,Bristol,,United Kingdom,GBR,Europe,51.4538022,-2.5972985,0.0,465866.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[Slf3WJ8gnuw],[[0]],[[22]],[[1473]],[0],[25032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1542,Penrhyndeudraeth,,United Kingdom,GBR,Europe,52.9287529,-4.0644936,0.0,1546.0,67215293.0,3.2,0.0,171.0,40.6,35.1,20.51,[i4yoKKYtMeQ],[[0]],[[23]],[[165]],[0],[22032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1543,Beddgelert,,United Kingdom,GBR,Europe,53.0116458,-4.1027056,0.0,460.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[i4yoKKYtMeQ],[[0]],[[944]],[[1067]],[0],[22032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1544,Llanberis,,United Kingdom,GBR,Europe,53.1212762,-4.1277481,0.0,2023.0,67215293.0,3.2,0.0,171.0,40.6,35.1,0.0,[i4yoKKYtMeQ],"[[0,0]]","[[2430,2660]]","[[2487,2800]]",[0],[22032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1545,Liverpool,,United Kingdom,GBR,Europe,53.4071991,-2.99168,0.0,864122.0,67215293.0,3.2,0.0,171.0,40.6,35.1,25.0,[M_q2cBP0xus],[[0]],[[23]],[[2354]],[0],[20032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1546,Hout Bay,,South Africa,ZAF,Africa,-34.043093,18.355645,0.0,17900.0,59308690.0,22.2,90.0,164.0,30.1,63.0,0.0,[pYHUuK12-J4],[[0]],[[1195]],[[1229]],[0],[14032022],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1547,South Lake Tahoe,CA,United States,USA,North America,38.9332411,-119.9843482,0.0,21706.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[1u_1dsK-yJo],[[0]],[[5]],[[655]],[0],[12102021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1548,Bogliasco,,Italy,ITA,Europe,44.3790556,9.0679508,0.0,3656.0,59554023.0,5.3,99.0,168.0,48.1,35.9,13.04,[7NSGFFb_YJs],[[0]],[[2139]],[[2358]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1549,Pieve Ligure,,Italy,ITA,Europe,44.3762485,9.0861613,0.0,2542.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[7NSGFFb_YJs],[[0]],[[2359]],[[2686]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1550,Sori,,Italy,ITA,Europe,44.3733735,9.1044467,0.0,2888.0,59554023.0,5.3,99.0,168.0,48.1,35.9,26.32,[7NSGFFb_YJs],[[0]],[[2687]],[[3000]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1551,Recco,,Italy,ITA,Europe,44.3652396,9.1462995,0.0,9680.0,59554023.0,5.3,99.0,168.0,48.1,35.9,60.61,[7NSGFFb_YJs],[[0]],[[3001]],[[3337]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1552,Camogli,,Italy,ITA,Europe,44.349247,9.158863,0.0,4934.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[7NSGFFb_YJs],[[0]],[[3338]],[[3674]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1553,Santa Margherita Ligure,,Italy,ITA,Europe,44.3339761,9.2111267,0.0,8428.0,59554023.0,5.3,99.0,168.0,48.1,35.9,12.9,[7NSGFFb_YJs],"[[0,0]]","[[3675,5162]]","[[4740,5915]]",[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1554,Portofino,,Italy,ITA,Europe,44.3036653,9.2093446,0.0,406.0,59554023.0,5.3,99.0,168.0,48.1,35.9,20.0,[7NSGFFb_YJs],[[0]],[[4760]],[[5161]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1555,Rapallo,,Italy,ITA,Europe,44.3511473,9.229671,0.0,26993.0,59554023.0,5.3,99.0,168.0,48.1,35.9,18.75,[7NSGFFb_YJs],[[0]],[[5916]],[[6481]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1556,Zoagli,,Italy,ITA,Europe,44.3367625,9.2669559,0.0,2126.0,59554023.0,5.3,99.0,168.0,48.1,35.9,12.5,[7NSGFFb_YJs],[[0]],[[6482]],[[7318]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1557,Chiavari,,Italy,ITA,Europe,44.3164494,9.3233382,0.0,26572.0,59554023.0,5.3,99.0,168.0,48.1,35.9,0.0,[7NSGFFb_YJs],[[0]],[[7319]],[[7800]],[0],[10072021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1558,Basel,BS,Switzerland,CHE,Europe,47.5581077,7.5878261,0.0,164488.0,8654622.0,2.2,0.0,172.0,44.0,33.1,44.44,"[xnOipFdTGFU,8rDeGt15oAQ]","[[0],[0]]","[[25],[5493]]","[[3023],[5786]]","[0,0]","[25062021,14092024]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UChhTjII3C37f8pK-iu23NGw]"
1559,St. Petersburg,FL,United States,USA,North America,27.7700475,-82.6359078,0.0,2780000.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[Mur_1O3ckyA,7qd9kcrBJoc,6caKp4fPy54,8fI7qYulyD0]","[[0],[0],[0],[0]]","[[22],[10],[0],[0]]","[[449],[3530],[612],[1743]]","[0,0,0,0]","[30032021,22072018,21112015,13092015]","[30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1560,Bradenton,FL,United States,USA,North America,27.4989278,-82.5748194,0.0,54437.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[Mur_1O3ckyA],[[0]],[[2089]],[[3450]],[0],[30032021],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1561,Sarasota,FL,United States,USA,North America,27.3365805,-82.5308545,0.0,55118.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[Mur_1O3ckyA,pu2wv2DAq6E]","[[0],[0]]","[[3451],[0]]","[[4622],[874]]","[0,0]","[30032021,1112015]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
